N°;Id annuaire;Nom;TAB;Adresse;CP;Ville;Tel;Fax;Email;Site;Description
1050020000;7487;Mbodji Ibra;TAB;Ccial l'Echat-couloir Ratp;94000;Créteil;01 43 39 45 17;;;;
1050020000;7488;S.R.D;TAB;15, r. Olof Palme;94000;Créteil;01 41 78 92 20;;;;
1050020000;7489;Swarovski France;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 53 50;;;;
1050030000;Chaussures;;;;;;;;;;
1050030000;7490;André;TAB;CCR Créteil Soleil;94000;Créteil;01 41 94 11 07;;;;
1050030000;7491;Articles de Paris;TAB;CCR Créteil Soleil;94000;Créteil;01 43 99 10 21;;;;
1050030000;7492;Bata;TAB;CCR Créteil Soleil;94000;Créteil;01 43 39 70 12;;;;
1050030000;7493;Besson Chaussures;TAB;r. de la Basse Quinte;94000;Créteil;0 825 35 11 34;;;;
1050030000;7494;Chaussures Annie;TAB;33, r. Gén. Leclerc;94000;Créteil;01 42 07 17 95;;;;
1050030000;7495;Chaussures Jean Bernard;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 00 31;;;;
1050030000;7496;Créteil Création;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 03 30;;;;
1050030000;7497;Epson Chausseur;TAB;28, all. Commerce;94000;Créteil;01 43 39 20 80;;;;
1050030000;7498;Eram;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 03 36;;;;
1050030000;7499;Foot Locker Créteil Soleil;TAB;CCR Créteil Soleil;94000;Créteil;01 43 99 02 66;;;;
1050030000;7500;Franber;TAB;CCR Créteil Soleil;94000;Créteil;09 72 96 33 88;;;;
1050030000;7501;Gémo;TAB;r. de la Basse Quinte;94000;Créteil;01 43 99 14 45;;;;
1050030000;7502;Heyraud;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 37 15;;;;
1050030000;7503;L et Y;TAB;19, all. Parmentier;94000;Créteil;01 42 07 69 96;;;;
1050030000;7504;La Halle aux Chaussures;TAB;9, r. de la Basse Quinte;94000;Créteil;01 49 80 66 68;;;;
1050030000;7505;Minelli;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 01 92;;;;
1050030000;7506;San Marina;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 66 87;;;;
1050030000;7507;Texto France;TAB;CCR Créteil Soleil;94000;Créteil;01 43 39 05 18;;;;
1050030000;7508;Till;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 01 16;;;;
1050040000;Dépôts-Vente de Vêtements;;;;;;;;;;
1050050000;Lingerie Féminine;;;;;;;;;;
1050050000;7509;Darjeeling;TAB;CCR Créteil Soleil;94000;Créteil;01 56 71 13 56;;;;
1050050000;7510;Etam Lingerie;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 95 07;;;;
1050050000;7511;Sans Dessus Dessous;TAB;11, r. Gén. Leclerc;94000;Créteil;01 42 07 54 43;;;;
1050050000;7512;Soleil Sucré;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 89 08;;;;
1050050000;7513;Valège Distribution;TAB;CCR Créteil Soleil;94000;Créteil;01 58 43 08 54;;;;
1050060000;Maroquinerie et Articles de Voyage;;;;;;;;;;
1050060000;7514;Articles de Paris;TAB;CCR Créteil Soleil;94000;Créteil;01 43 99 10 21;;;;
1050060000;7515;L'Idéal;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 55 88;;;;
1050060000;7516;Lancel;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 06 39;;;;
1050060000;7517;Le Tanneur;TAB;CCR Créteil Soleil;94000;Créteil;01 41 94 97 28;;;;
1050060000;7518;Sac avenue;TAB;CCR Créteil Soleil;94000;Créteil;09 50 61 28 89;;;;
1050070000;Parfumerie;;;;;;;;;;
1050070000;7519;Douglas;TAB;CCR Créteil Soleil;94000;Créteil;01 56 71 29 87;;;;
1050070000;7520;Jackye Parfums;TAB;159 bis, r. Gén. Leclerc;94000;Créteil;01 48 98 16 94;;;;
1050070000;7521;L'Occitane France;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 00 42;;;;
1050070000;7522;Marionnaud;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 94 30;;;;
1050070000;7523;Parfums Beauté;TAB;11, r. Gén. Leclerc;94000;Créteil;01 42 07 33 61;;;;
1050070000;7524;Parfums Ulrich De Varens;TAB;CCR Créteil Soleil;94000;Créteil;01 43 39 00 01;;;;
1050070000;7525;Sephora;TAB;CCR Créteil Soleil;94000;Créteil;01 45 13 99 20;;;;
1050080000;Puériculture;;;;;;;;;;
1050080000;7526;Oxybul éveil et jeux;TAB;CCR Créteil Soleil;94000;Créteil;0 892 35 06 66;;;;
1050090000;Vêtements et Articles de Sports et Loisirs;;;;;;;;;;
1050090000;7527;Ashani;TAB;15, r. Falkirk;94000;Créteil;09 75 39 70 93;;;;
1050090000;7528;Courir;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 03 67;;;;
1050090000;7529;Décathlon;TAB;av. Pompadour;94000;Créteil;01 49 80 43 23;;;;
1050090000;7530;Foot Locker;TAB;CCR Créteil Soleil;94000;Créteil;01 43 99 02 66;;;;
1050090000;7531;Go Sport;TAB;CCR Créteil Soleil;94000;Créteil;0 825 10 60 60;;;;
1050090000;7532;Made In Sport;TAB;CCR Créteil Soleil;94000;Créteil;01 43 99 03 34;;;;
1050090000;7533;Redwood;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 05 94;;;;
1050090000;7534;Sport Shop;TAB;1, r. Séjourné;94000;Créteil;01 49 80 43 50;;;;
1050100000;Vêtements pour Enfants;;;;;;;;;;
1050100000;7535;Any Distribution;TAB;CCR Créteil Soleil;94000;Créteil;09 79 32 82 94;;;;
1050100000;7536;Azoulay;TAB;CCR Créteil Soleil;94000;Créteil;09 60 06 74 27;;;;
1050100000;7537;Besnainou;TAB;CCR Créteil Soleil;94000;Créteil;09 61 21 93 57;;;;
1050100000;7538;Boutique Z;TAB;CCR Créteil Soleil;94000;Créteil;01 49 56 91 19;;;;
1050100000;7539;Cool Cat France;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 27 70;;;;
1050100000;7540;Cyrillus;TAB;CCR Créteil Soleil;94000;Créteil;01 58 42 72 40;;;;
1050100000;7541;Du Pareil au Même;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 19 60;;;;
1050100000;7542;Falzard;TAB;CCR Créteil Soleil;94000;Créteil;;01 49 80 55 52;;;
1050100000;7543;Gap;TAB;CCR Créteil Soleil;94000;Créteil;01 41 94 17 96;;;;
1050100000;7544;Giga Store;TAB;66, av. du Gén. de Gaulle;94000;Créteil;01 43 99 17 45;;;;
1050100000;7545;H&M;TAB;CCR Créteil Soleil;94000;Créteil;01 41 94 53 70;;;;
1050100000;7546;Jacqueline Riu;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 08 98;;;;
1050100000;7547;La City;TAB;CCR Créteil Soleil;94000;Créteil;01 41 94 95 25;;;;
1050100000;7548;La Redoute;TAB;av. du Gén. de Gaulle;94000;Créteil;01 58 43 11 61;;;;
1050100000;7549;Lacoste (Montaigne Diffusion);TAB;CCR Créteil Soleil;94000;Créteil;01 43 39 30 20;;;;
1050100000;7550;Levi's Store;TAB;CCR Créteil Soleil;94000;Créteil;01 46 87 87 16;;;;
1050100000;7551;Lili K;TAB;92, av. du Gén. de Gaulle;94000;Créteil;01 43 39 29 55;;;;
1050100000;7552;Magasin Z;TAB;CCR Créteil Soleil;94000;Créteil;0 825 10 52 05;;;;
1050100000;7553;Master Zakir;TAB;16, r. du Gén. Leclerc;94000;Créteil;01 48 99 98 50;;;;
1050100000;7554;Okaïdi France;TAB;CCR Créteil Soleil;94000;Créteil;01 43 39 24 27;;;;
1050100000;7555;Olly Gan;TAB;CCR Créteil Soleil;94000;Créteil;01 43 39 38 92;;;;
1050100000;7556;Petit Bateau;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 59 89;;;;
1050100000;7557;RG 512;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 19 74;;;;
1050100000;7558;Sergent Major;TAB;CCR Créteil Soleil;94000;Créteil;01 45 13 91 86;;;;
1050100000;7559;Vertbaudet;TAB;CCR Créteil Soleil;94000;Créteil;01 70 61 93 36;;;;
1050110000;Vêtements pour Femmes;;;;;;;;;;
1050110000;7560;1 2 3;TAB;CCR Créteil Soleil;94000;Créteil;01 43 99 99 79;;;;
1050110000;7561;Accès Libre;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 19 18;;;;
1050110000;7562;Alain Manoukian;TAB;CCR Créteil Soleil;94000;Créteil;01 56 71 11 71;;;;
1050110000;7563;Antonelle;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 19 18;;;;
1050110000;7564;Armand Thiery;TAB;CCR Créteil Soleil;94000;Créteil;01 56 71 28 80;;;;
1050110000;7565;Azoulay;TAB;CCR Créteil Soleil;94000;Créteil;09 60 06 74 27;;;;
1050110000;7566;Burton;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 96 51;;;;
1050110000;7567;C et A;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 10 94;;;;
1050110000;7568;Camaïeu;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 53 21;;;;
1050110000;7569;Carli;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 01 43;;;;
1050110000;7570;Caroll;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 01 75;;;;
1050110000;7571;Christine Laure;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 13 70;;;;
1050110000;7572;Cool Cat France;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 27 71;;;;
1050110000;7573;Coup de Coeur;TAB;r. Gén. Leclerc;94000;Créteil;01 42 07 22 57;;;;
1050110000;7574;Cyrillus;TAB;CCR Créteil Soleil;94000;Créteil;01 58 42 72 40;;;;
1050110000;7575;Damart;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 02 14;;;;
1050110000;7576;Esprit Créteil;TAB;CCR Créteil Soleil;94000;Créteil;01 43 99 23 09;;;;
1050110000;7577;Etam Prêt à Porter;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 08 69;;;;
1050110000;7578;Funny;TAB;17, r. Gén. Leclerc;94000;Créteil;01 42 07 11 79;;;;
1050110000;7579;Gap;TAB;CCR Créteil Soleil;94000;Créteil;01 41 94 17 96;;;;
1050110000;7580;Giga Store;TAB;66, av. du Gén. de Gaulle;94000;Créteil;01 43 99 17 45;;;;
1050110000;7581;Good Luck 8;TAB;20, r. Gén. Leclerc;94000;Créteil;01 48 99 28 80;;;;
1050110000;7582;Grain de Malice;TAB;CCR Créteil Soleil;94000;Créteil;01 56 71 14 35;;;;
1050110000;7584;H&M;TAB;CCR Créteil Soleil;94000;Créteil;01 41 94 53 70;;;;
1050110000;7583;Hao Yun Fashion;TAB;27, all. Parmentier;94000;Créteil;01 41 78 38 69;;;;
1050110000;7585;Houla Hop;TAB;34, all. Parmentier - Ccial Palais;94000;Créteil;01 48 98 54 70;;;;
1050110000;7586;Ivana;TAB;32, av. Mal de Lattre de Tassigny;94000;Créteil;01 42 07 74 68;;;;
1050110000;7587;Jacqueline Riu;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 08 98;;;;
1050110000;7588;Jennyfer;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 12 45;;;;
1050110000;7589;Kiabi SA;TAB;r. Fontaine St Christophe;94000;Créteil;01 56 72 16 90;;;;
1050110000;7590;Kookai;TAB;CCR Créteil Soleil;94000;Créteil;01 43 99 55 72;;;;
1050110000;7591;La City;TAB;CCR Créteil Soleil;94000;Créteil;01 41 94 95 25;;;;
1050110000;7592;La Halle;TAB;9, r. de la Basse Quinte;94000;Créteil;01 45 13 23 88;;;;
1050110000;7593;La Halle Aux Vêtements;TAB;27, r. Basse Quinte;94000;Créteil;01 43 39 26 93;;;;
1050110000;7594;Lacoste;TAB;CCR Créteil Soleil;94000;Créteil;01 43 39 30 20;;;;
1050110000;7595;Laïba Paris;TAB;31, all. Parmentier;94000;Créteil;01 42 07 09 12;;;;
1050110000;7596;Levi's Store;TAB;CCR Créteil Soleil;94000;Créteil;01 46 87 87 16;;;;
1050110000;7597;Lili K;TAB;92, av. Gén. de Gaulle;94000;Créteil;01 43 39 29 55;;;;
1050110000;7598;M.I.M.;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 95 74;;;;
1050110000;7599;Mango France;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 34 20;;;;
1050110000;7600;MS Mode;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 85 09;;;;
1050110000;7601;Naf Naf;TAB;CCR Créteil Soleil;94000;Créteil;01 43 99 45 55;;;;
1050110000;7602;Phildar;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 44 18;;;;
1050110000;7603;Pimkie;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 03 39;;;;
1050110000;7604;Promod;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 08 16;;;;
1050110000;7605;RG 512;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 19 74;;;;
1050110000;7606;Sinéquanone;TAB;CCR Créteil Soleil;94000;Créteil;01 49 56 90 87;;;;
1050110000;7607;So Redoute;TAB;CCR Créteil Soleil;94000;Créteil;01 58 43 11 61;;;;
1050110000;7608;Somewhere;TAB;CCR Créteil Soleil;94000;Créteil;01 43 39 93 99;;;;
1050110000;7609;Turquoise;TAB;CCR Créteil Soleil;94000;Créteil;01 49 56 13 13;;;;
1050110000;7610;Un Jour Ailleurs;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 12 55;;;;
1050110000;7611;Undiz;TAB;CCR Créteil Soleil;94000;Créteil;01 41 94 93 53;;;;
1050110000;7612;Victoria;TAB;35, r. Gén. Leclerc;94000;Créteil;01 42 07 20 37;;;;
1050110000;7613;Zara;TAB;CCR Créteil Soleil;94000;Créteil;01 41 94 18 50;;;;
1050120000;Vêtements pour Hommes;;;;;;;;;;
1050120000;7614;Alain Manoukian;TAB;CCR Créteil Soleil;94000;Créteil;01 56 71 11 71;;;;
1050120000;7615;Any Distribution;TAB;CCR Créteil Soleil;94000;Créteil;09 79 32 82 94;;;;
1050120000;7616;Armand Thiery;TAB;CCR Créteil Soleil;94000;Créteil;01 43 99 08 07;;;;
1050120000;7617;Besnainou;TAB;CCR Créteil Soleil;94000;Créteil;09 61 21 93 57;;;;
1050120000;7618;Beylerian;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 15 95;;;;
1050120000;7619;Brice;TAB;CCR Créteil Soleil;94000;Créteil;01 41 94 90 10;;;;
1050120000;7620;C & A;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 10 94;;;;
1050120000;7621;Célio;TAB;CCR Créteil Soleil;94000;Créteil;01 43 99 11 14;;;;
1050120000;7622;Celio Club;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 08 00;;;;
1050120000;7623;Cool Cat France;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 27 71;;;;
1050120000;7624;Cyrillus;TAB;CCR Créteil Soleil;94000;Créteil;01 58 42 72 40;;;;
1050120000;7625;Damart;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 02 14;;;;
1050120000;7626;Devred;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 30 48;;;;
1050120000;7627;Escapade;TAB;CCR Créteil Soleil;94000;Créteil;01 58 43 09 38;;;;
1050120000;7628;Ets Charles Chevignon;TAB;CCR Créteil Soleil;94000;Créteil;01 43 39 16 97;;;;
1050120000;7629;Falzard;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 01 34;;;;
1050120000;7630;Gap;TAB;CCR Créteil Soleil;94000;Créteil;01 41 94 17 96;;;;
1050120000;7631;Gentleman Farmer;TAB;CCR Créteil Soleil;94000;Créteil;01 43 99 12 33;;;;
1050120000;7632;Giga Store;TAB;66, av. du Gén. de Gaulle;94000;Créteil;01 43 99 17 45;;;;
1050120000;7633;H&M;TAB;CCR Créteil Soleil;94000;Créteil;01 41 94 53 70;;;;
1050120000;7634;Hugo Uomo;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 34 40;;;;
1050120000;7635;Izac;TAB;CCR Créteil Soleil;94000;Créteil;01 49 56 96 74;;;;
1050120000;7636;Jules;TAB;CCR Créteil Soleil;94000;Créteil;01 49 56 17 47;;;;
1050120000;7637;Lacoste;TAB;CCR Créteil Soleil;94000;Créteil;01 43 39 30 20;;;;
1050120000;7638;LCC;TAB;CCR Créteil Soleil;94000;Créteil;01 43 39 15 38;;;;
1050120000;7639;Levi's Store;TAB;CCR Créteil Soleil;94000;Créteil;01 46 87 87 16;;;;
1050120000;7640;Lévis Store LCC;TAB;CCR Créteil Soleil;94000;Créteil;01 43 99 09 48;;;;
1050120000;7641;Montaigne Diffusion;TAB;CCR Créteil Soleil;94000;Créteil;01 43 39 30 20;;;;
1050120000;7642;Olly Gan;TAB;CCR Créteil Soleil;94000;Créteil;01 43 39 38 92;;;;
1050120000;7643;Redwood;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 05 94;;;;
1050120000;7644;RG 512;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 19 74;;;;
1050120000;7645;Somewhere;TAB;CCR Créteil Soleil;94000;Créteil;01 79 97 41 37;;;;
1050120000;7646;We;TAB;CCR Créteil Soleil;94000;Créteil;01 49 80 35 93;;;;
1050120000;7647;We Men;TAB;CCR Créteil Soleil;94000;Créteil;01 43 77 09 77;;;;
1050120000;7648;Zara;TAB;CCR Créteil Soleil;94000;Créteil;01 41 94 18 50;;;;
1030000000;Moto - Scooter;;;;;;;;;;
1030010000;Agents, Concessionnaires moto;;;;;;;;;;
1030010000;7392;Absolu;TAB;8, av. Mar. Foch;94000;Créteil;01 76 39 00 76;;;;
1030010000;7393;Harley Davidson France;TAB;12, r. Eugène Dupuis;94000;Créteil;01 58 43 12 00;;;;
1030010000;7394;Jouy Moto Créteil;TAB;17, av. Mar. de Lattre de Tassigny;94000;Créteil;01 48 99 15 89;;;;
1030010000;7395;Star Scoot;TAB;20, r. Mèches;94000;Créteil;01 43 39 10 11;;;;
1030020000;Entretien, Réparation moto;;;;;;;;;;
1030020000;7396;Absolu;TAB;8, av. Mar. Foch;94000;Créteil;01 76 39 00 76;;;;
1030020000;7397;Harley Davidson France;TAB;12, r. Eugène Dupuis;94000;Créteil;01 58 43 12 00;;;;
1030020000;7398;Star Scoot;TAB;20, r. Mèches;94000;Créteil;01 43 39 10 11;;;;
1030030000;Remorquage 2 roues;;;;;;;;;;
1030030000;7391;Auto 94;TAB;Toute l'Ile-De-France;94000;Créteil;06 18 20 49 20;;;;
20000000;Municipalité;;;;;;;;;;
20020000;Hôtel de Ville;;;;;;;;;;
20020000;6012;Hôtel de Ville;TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Horaires d'ouverture': lundi de 8h30 à 19h. Mardi, mercredi et vendredi de 8h30 à 17h. Jeudi de 8h30 à 19h. Samedi de 9h30 à 11h30 (uniquement pour la délivrance des passeports et cartes nationales d'identité et sur rendez-vous)
20040000;Les Adjoints au Maire;;;;;;;;;;
20040000;6029;M. Abraham JOHNSON (PS);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Démocratie locale, écoute et participation des habitants
20040000;6019;M. Alain DUKAN (PS);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;"Entretien du cadre de vie ; travaux, équipements, espaces publics et de proximité ; rénovation urbaine"
20040000;6025;M. Bruno HELIN (PS);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Développement durable et environnement
20040000;6017;M. Charles ASSOULINE (PS);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Education, égalité des chances
20040000;6021;M. Eric TOLEDANO (Société Civile);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Commerce et économie
20040000;6023;M. Jean-Pierre HENO (PC);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Sport
20040000;6027;M. Joël PESSAQUE (PS);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Finances, prospective
20040000;6031;M. Thomas LARDEAU (PS);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Solidarités, action sociale
20040000;6020;Mme Brigitte JEANVOINE (Société Civile);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Prévention, santé, réussite éducative
20040000;6030;Mme Claudine BLOUET (Société Civile);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Retraités, liens inter générations
20040000;6026;Mme Dominique NICOLAS (PS);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Culture
20040000;6022;Mme Josette SOL (PS);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Habitat, logement
20040000;6018;Mme Marie-France BELLOIS (PS);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Petite enfance, famille, droit des enfants
20040000;6028;Mme Pascale TORGEMEN (PS);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Organismes de gestion paritaire du personnel communal
20040000;6024;Mme Sylvie SIMON-DECK (PS);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Urbanisme, suivi des grands projets
20070000;Les Conseillers Municipaux;;;;;;;;;;
20070000;6059;M. Alain GHOZLAND (UMP);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;
20070000;6049;M. Axel URGIN (PS);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;
20070000;6040;M. Jean-François DUFEU (PS);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;
20070000;6038;M. Jean-Jacques PORCHERON (PC);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;
20070000;6064;M. Jean-Paul PORRET (UMP);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;
20070000;6066;M. Jérôme PITON (MoDem);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;
20070000;6054;M. Luc DERAMOND (Société Civile);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;
20070000;6045;M. Michel SASPORTAS (Société Civile);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;
20070000;6046;M. Michel TEISSEDRE (Société Civile);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Délégué auprès d'Abraham JOHNSON pour la communication, nouvelles technologies, nouveaux services à la population
20070000;6041;M. Michel WANNIN (Société Civile);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Délégué auprès d'Alain DUKAN pour l'entretien du domaine public
20070000;6052;M. Olivier Place (Société Civile);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;
20070000;6039;M. Patrick RIBAU (PC);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;
20070000;6057;M. Rachid HALLAL (PS);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;Délégué auprès de Monsieur le Maire pour la politique de la ville et lutte contre les discriminations
20070000;6037;M. Serge LAGAUCHE (PS);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;
20070000;6062;M. Stephan SILVESTRE (UMP);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;
20070000;6061;M. Thierry HEBBRECHT (UMP);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;
20070000;6068;Mme Catherine CALMET (Verts);TAB;pl. Salvador Allende;94000;Créteil;01 49 80 92 94;;;;
